week,region,country,betaMean,betaStd
2018-04-09/2018-04-15,Caucasus and Central Asia,Georgia,-1.345856876404924,0.1978394589198804
2018-04-09/2018-04-15,Caucasus and Central Asia,Kazakhstan,-1.6106562469610919,0.19891082364683074
2018-04-09/2018-04-15,Caucasus and Central Asia,Kyrgyzstan,-1.3494261040450954,0.1919594261894706
2018-04-09/2018-04-15,Caucasus and Central Asia,Tajikistan,1.0882156729052115,0.6567205728771314
2018-04-09/2018-04-15,Caucasus and Central Asia,Turkmenistan,1.012754251666849,0.6886619706574383
2018-04-09/2018-04-15,Caucasus and Central Asia,Uzbekistan,-2.1517619329722226,0.35683915059989746
2018-04-16/2018-04-22,Caucasus and Central Asia,Afghanistan,1.8117975960764403,0.15202482145031176
2018-04-16/2018-04-22,Caucasus and Central Asia,Armenia,0.2548053198706027,0.16480468452489702
2018-04-16/2018-04-22,Caucasus and Central Asia,Azerbaijan,1.5129048088017305,0.15023307063903812
2018-04-16/2018-04-22,Caucasus and Central Asia,Georgia,-0.6031693342844844,0.17104210425097754
2018-04-16/2018-04-22,Caucasus and Central Asia,Kazakhstan,-2.7770891589137046,0.29313606215034205
2018-04-16/2018-04-22,Caucasus and Central Asia,Kyrgyzstan,-1.3765831088581395,0.21415753095689932
2018-04-16/2018-04-22,Caucasus and Central Asia,Tajikistan,0.22447788796881848,1.0221076794773607
2018-04-16/2018-04-22,Caucasus and Central Asia,Turkmenistan,0.17077524080437567,0.9602797384051748
2018-04-16/2018-04-22,Caucasus and Central Asia,Uzbekistan,0.7820807485343622,0.5288155681710934
2018-04-23/2018-04-29,Caucasus and Central Asia,Afghanistan,2.591268331572162,0.13212754386181674
2018-04-23/2018-04-29,Caucasus and Central Asia,Armenia,0.8519385655364285,0.14101249311744962
2018-04-23/2018-04-29,Caucasus and Central Asia,Azerbaijan,1.9109716760010982,0.12939984833127605
2018-04-23/2018-04-29,Caucasus and Central Asia,Georgia,-0.3994956354408899,0.16604799448101717
2018-04-23/2018-04-29,Caucasus and Central Asia,Kazakhstan,-2.358740240218055,0.3117956885148992
2018-04-23/2018-04-29,Caucasus and Central Asia,Kyrgyzstan,-1.780062474796363,0.24367696109037676
2018-04-23/2018-04-29,Caucasus and Central Asia,Tajikistan,-2.8684262025465266,0.3307789936827047
2018-04-23/2018-04-29,Caucasus and Central Asia,Turkmenistan,0.4137900704582132,0.9683849324098036
2018-04-23/2018-04-29,Caucasus and Central Asia,Uzbekistan,1.6387559094339352,0.4287875107760914
2018-04-30/2018-05-06,Caucasus and Central Asia,Afghanistan,2.9998375525034437,0.11211664308396568
2018-04-30/2018-05-06,Caucasus and Central Asia,Armenia,1.0533644745660586,0.11955567648029437
2018-04-30/2018-05-06,Caucasus and Central Asia,Azerbaijan,2.303046403887294,0.10807672886815489
2018-04-30/2018-05-06,Caucasus and Central Asia,Georgia,0.27143059753074905,0.14760685182852282
2018-04-30/2018-05-06,Caucasus and Central Asia,Kazakhstan,-1.5768285154026886,0.24488693897855796
2018-04-30/2018-05-06,Caucasus and Central Asia,Kyrgyzstan,-2.4106712916627435,0.3154016114158836
2018-04-30/2018-05-06,Caucasus and Central Asia,Tajikistan,1.5860764123171924,0.6772478258397834
2018-04-30/2018-05-06,Caucasus and Central Asia,Turkmenistan,-2.4056415634081825,0.3109739793252272
2018-04-30/2018-05-06,Caucasus and Central Asia,Uzbekistan,-1.820614070331134,0.3085507689898595
2018-05-07/2018-05-13,Caucasus and Central Asia,Afghanistan,2.4713119261859937,0.12447225795135987
2018-05-07/2018-05-13,Caucasus and Central Asia,Armenia,0.07227350429746376,0.13955323451903004
2018-05-07/2018-05-13,Caucasus and Central Asia,Azerbaijan,1.6215425168732855,0.12541637153321453
2018-05-07/2018-05-13,Caucasus and Central Asia,Georgia,-0.5844624929770174,0.15389798993439702
2018-05-07/2018-05-13,Caucasus and Central Asia,Kazakhstan,-1.6373996387500298,0.20843956678757328
2018-05-07/2018-05-13,Caucasus and Central Asia,Kyrgyzstan,-1.8008336842782509,0.21790473235933103
2018-05-07/2018-05-13,Caucasus and Central Asia,Tajikistan,1.2997094416399582,0.7298570091047323
2018-05-07/2018-05-13,Caucasus and Central Asia,Turkmenistan,1.3874087778982307,0.7176308227905627
2018-05-07/2018-05-13,Caucasus and Central Asia,Uzbekistan,-2.8295503508896367,0.39076322110174466
2018-05-14/2018-05-20,Caucasus and Central Asia,Afghanistan,2.06152994633498,0.15175382328637946
2018-05-14/2018-05-20,Caucasus and Central Asia,Armenia,-0.10739676476077463,0.16894492569508926
2018-05-14/2018-05-20,Caucasus and Central Asia,Azerbaijan,1.4238259209281754,0.1512325995075337
2018-05-14/2018-05-20,Caucasus and Central Asia,Georgia,-0.9301675579302092,0.18840100999403275
2018-05-14/2018-05-20,Caucasus and Central Asia,Kazakhstan,-2.2048523418983654,0.2536407180759244
2018-05-14/2018-05-20,Caucasus and Central Asia,Kyrgyzstan,-1.6066409367501748,0.21426935822200482
2018-05-14/2018-05-20,Caucasus and Central Asia,Tajikistan,0.14119137007446622,0.9940687472329844
2018-05-14/2018-05-20,Caucasus and Central Asia,Turkmenistan,0.2604900213563207,0.9874480828747718
2018-05-14/2018-05-20,Caucasus and Central Asia,Uzbekistan,0.9620203426455796,0.5207870002675727
2018-05-21/2018-05-27,Caucasus and Central Asia,Afghanistan,2.6398279435109044,0.13057891469806587
2018-05-21/2018-05-27,Caucasus and Central Asia,Armenia,0.4667810246844063,0.15271119880247347
2018-05-21/2018-05-27,Caucasus and Central Asia,Azerbaijan,2.0123914627588833,0.12365705581651344
2018-05-21/2018-05-27,Caucasus and Central Asia,Georgia,-1.1104582841534105,0.19976787006735996
2018-05-21/2018-05-27,Caucasus and Central Asia,Kazakhstan,-1.2299889827154837,0.21972129227781872
2018-05-21/2018-05-27,Caucasus and Central Asia,Kyrgyzstan,-2.1828772067418933,0.29585934744193915
2018-05-21/2018-05-27,Caucasus and Central Asia,Tajikistan,-2.669390612511682,0.36987790062685905
2018-05-21/2018-05-27,Caucasus and Central Asia,Turkmenistan,0.4636910860990149,0.9805654237486928
2018-05-21/2018-05-27,Caucasus and Central Asia,Uzbekistan,1.6100235690692548,0.4127193248935379
2018-05-28/2018-06-03,Caucasus and Central Asia,Afghanistan,2.339241047920249,0.12969273267630957
2018-05-28/2018-06-03,Caucasus and Central Asia,Armenia,0.319635602375819,0.14967160557594675
2018-05-28/2018-06-03,Caucasus and Central Asia,Azerbaijan,1.7531494225919837,0.13348874982969536
2018-05-28/2018-06-03,Caucasus and Central Asia,Georgia,-0.2174657682243331,0.1628493608437982
2018-05-28/2018-06-03,Caucasus and Central Asia,Kazakhstan,-1.5145348084436299,0.2158995604102391
2018-05-28/2018-06-03,Caucasus and Central Asia,Kyrgyzstan,-2.4588545078508774,0.27925295148552853
2018-05-28/2018-06-03,Caucasus and Central Asia,Tajikistan,1.2830496661665964,0.7443992783846856
2018-05-28/2018-06-03,Caucasus and Central Asia,Turkmenistan,1.2121381874948747,0.7627213696873703
2018-05-28/2018-06-03,Caucasus and Central Asia,Uzbekistan,-2.71635884203068,0.4017717025801075
2018-06-04/2018-06-10,Caucasus and Central Asia,Afghanistan,3.0455219073971875,0.09686198106832641
2018-06-04/2018-06-10,Caucasus and Central Asia,Armenia,0.5944596211554067,0.11434411290287541
2018-06-04/2018-06-10,Caucasus and Central Asia,Azerbaijan,2.0801747903259162,0.09500583357159378
2018-06-04/2018-06-10,Caucasus and Central Asia,Georgia,-0.13828274418327957,0.14510677104344602
