week,region,entropy,countryI,countryJ,flipProbability,hdiOverlap
2021-07-12/2021-07-18,Middle East,3.7329446275112095,Saudi Arabia,Turkey,0.1325,True
2021-07-12/2021-07-18,Middle East,3.7329446275112095,Saudi Arabia,Yemen,0.0,False
2021-07-12/2021-07-18,Middle East,3.7329446275112095,Syria,Turkey,1.0,False
2021-07-12/2021-07-18,Middle East,3.7329446275112095,Syria,Yemen,1.0,False
2021-07-12/2021-07-18,Middle East,3.7329446275112095,Turkey,Yemen,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Bahrain,Iran,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Bahrain,Iraq,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Bahrain,Israel,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Bahrain,Jordan,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Bahrain,Kuwait,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Bahrain,Lebanon,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Bahrain,Palestine,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Bahrain,Qatar,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Bahrain,Saudi Arabia,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Bahrain,Syria,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Bahrain,Turkey,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Bahrain,Yemen,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iran,Iraq,0.98,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iran,Israel,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iran,Jordan,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iran,Kuwait,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iran,Lebanon,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iran,Palestine,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iran,Qatar,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iran,Saudi Arabia,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iran,Syria,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iran,Turkey,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iran,Yemen,0.5675,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iraq,Israel,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iraq,Jordan,0.9925,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iraq,Kuwait,0.995,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iraq,Lebanon,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iraq,Palestine,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iraq,Qatar,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iraq,Saudi Arabia,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iraq,Syria,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iraq,Turkey,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Iraq,Yemen,0.155,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Israel,Jordan,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Israel,Kuwait,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Israel,Lebanon,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Israel,Palestine,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Israel,Qatar,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Israel,Saudi Arabia,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Israel,Syria,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Israel,Turkey,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Israel,Yemen,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Jordan,Kuwait,0.53,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Jordan,Lebanon,0.6525,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Jordan,Palestine,0.08,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Jordan,Qatar,0.5525,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Jordan,Saudi Arabia,0.5275,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Jordan,Syria,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Jordan,Turkey,0.12,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Jordan,Yemen,0.0125,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Kuwait,Lebanon,0.575,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Kuwait,Palestine,0.055,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Kuwait,Qatar,0.5225,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Kuwait,Saudi Arabia,0.505,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Kuwait,Syria,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Kuwait,Turkey,0.0925,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Kuwait,Yemen,0.0025,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Lebanon,Palestine,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Lebanon,Qatar,0.4125,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Lebanon,Saudi Arabia,0.395,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Lebanon,Syria,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Lebanon,Turkey,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Lebanon,Yemen,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Palestine,Qatar,0.95,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Palestine,Saudi Arabia,0.95,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Palestine,Syria,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Palestine,Turkey,0.75,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Palestine,Yemen,0.0,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Qatar,Saudi Arabia,0.49,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Qatar,Syria,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Qatar,Turkey,0.075,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Qatar,Yemen,0.005,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Saudi Arabia,Syria,0.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Saudi Arabia,Turkey,0.09,True
2021-07-19/2021-07-25,Middle East,5.673789454076036,Saudi Arabia,Yemen,0.0025,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Syria,Turkey,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Syria,Yemen,1.0,False
2021-07-19/2021-07-25,Middle East,5.673789454076036,Turkey,Yemen,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Bahrain,Iran,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Bahrain,Iraq,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Bahrain,Israel,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Bahrain,Jordan,0.9725,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Bahrain,Kuwait,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Bahrain,Lebanon,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Bahrain,Palestine,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Bahrain,Qatar,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Bahrain,Saudi Arabia,0.9825,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Bahrain,Syria,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Bahrain,Turkey,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Bahrain,Yemen,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iran,Iraq,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iran,Israel,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iran,Jordan,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iran,Kuwait,0.9725,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iran,Lebanon,0.955,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iran,Palestine,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iran,Qatar,0.975,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iran,Saudi Arabia,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iran,Syria,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iran,Turkey,0.78,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iran,Yemen,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iraq,Israel,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iraq,Jordan,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iraq,Kuwait,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iraq,Lebanon,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iraq,Palestine,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iraq,Qatar,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iraq,Saudi Arabia,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iraq,Syria,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iraq,Turkey,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Iraq,Yemen,0.3325,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Israel,Jordan,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Israel,Kuwait,0.01,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Israel,Lebanon,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Israel,Palestine,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Israel,Qatar,0.0025,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Israel,Saudi Arabia,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Israel,Syria,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Israel,Turkey,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Israel,Yemen,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Jordan,Kuwait,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Jordan,Lebanon,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Jordan,Palestine,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Jordan,Qatar,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Jordan,Saudi Arabia,0.545,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Jordan,Syria,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Jordan,Turkey,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Jordan,Yemen,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Kuwait,Lebanon,0.065,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Kuwait,Palestine,0.0025,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Kuwait,Qatar,0.46,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Kuwait,Saudi Arabia,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Kuwait,Syria,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Kuwait,Turkey,0.035,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Kuwait,Yemen,0.0025,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Lebanon,Palestine,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Lebanon,Qatar,0.91,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Lebanon,Saudi Arabia,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Lebanon,Syria,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Lebanon,Turkey,0.1725,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Lebanon,Yemen,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Palestine,Qatar,0.995,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Palestine,Saudi Arabia,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Palestine,Syria,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Palestine,Turkey,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Palestine,Yemen,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Qatar,Saudi Arabia,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Qatar,Syria,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Qatar,Turkey,0.045,True
2021-07-26/2021-08-01,Middle East,3.711217831141566,Qatar,Yemen,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Saudi Arabia,Syria,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Saudi Arabia,Turkey,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Saudi Arabia,Yemen,0.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Syria,Turkey,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Syria,Yemen,1.0,False
2021-07-26/2021-08-01,Middle East,3.711217831141566,Turkey,Yemen,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Bahrain,Iran,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Bahrain,Iraq,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Bahrain,Israel,0.075,True
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Bahrain,Jordan,0.9975,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Bahrain,Kuwait,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Bahrain,Lebanon,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Bahrain,Palestine,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Bahrain,Qatar,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Bahrain,Saudi Arabia,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Bahrain,Syria,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Bahrain,Turkey,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Bahrain,Yemen,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iran,Iraq,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iran,Israel,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iran,Jordan,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iran,Kuwait,0.8975,True
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iran,Lebanon,0.005,True
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iran,Palestine,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iran,Qatar,0.905,True
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iran,Saudi Arabia,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iran,Syria,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iran,Turkey,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iran,Yemen,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iraq,Israel,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iraq,Jordan,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iraq,Kuwait,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iraq,Lebanon,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iraq,Palestine,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iraq,Qatar,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iraq,Saudi Arabia,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iraq,Syria,0.055,True
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iraq,Turkey,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Iraq,Yemen,1.0,True
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Israel,Jordan,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Israel,Kuwait,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Israel,Lebanon,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Israel,Palestine,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Israel,Qatar,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Israel,Saudi Arabia,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Israel,Syria,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Israel,Turkey,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Israel,Yemen,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Jordan,Kuwait,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Jordan,Lebanon,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Jordan,Palestine,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Jordan,Qatar,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Jordan,Saudi Arabia,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Jordan,Syria,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Jordan,Turkey,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Jordan,Yemen,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Kuwait,Lebanon,0.025,True
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Kuwait,Palestine,0.005,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Kuwait,Qatar,0.4725,True
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Kuwait,Saudi Arabia,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Kuwait,Syria,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Kuwait,Turkey,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Kuwait,Yemen,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Lebanon,Palestine,0.015,True
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Lebanon,Qatar,0.9725,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Lebanon,Saudi Arabia,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Lebanon,Syria,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Lebanon,Turkey,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Lebanon,Yemen,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Palestine,Qatar,0.9975,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Palestine,Saudi Arabia,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Palestine,Syria,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Palestine,Turkey,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Palestine,Yemen,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Qatar,Saudi Arabia,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Qatar,Syria,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Qatar,Turkey,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Qatar,Yemen,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Saudi Arabia,Syria,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Saudi Arabia,Turkey,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Saudi Arabia,Yemen,0.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Syria,Turkey,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Syria,Yemen,1.0,False
2021-08-02/2021-08-08,Middle East,2.3126371619411987,Turkey,Yemen,0.2075,True
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Bahrain,Iran,0.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Bahrain,Iraq,0.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Bahrain,Israel,0.985,True
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Bahrain,Jordan,1.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Bahrain,Kuwait,1.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Bahrain,Lebanon,0.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Bahrain,Palestine,0.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Bahrain,Qatar,1.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Bahrain,Saudi Arabia,1.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Bahrain,Syria,0.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Bahrain,Turkey,0.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Bahrain,Yemen,0.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iran,Iraq,0.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iran,Israel,1.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iran,Jordan,1.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iran,Kuwait,1.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iran,Lebanon,0.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iran,Palestine,0.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iran,Qatar,1.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iran,Saudi Arabia,1.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iran,Syria,0.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iran,Turkey,0.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iran,Yemen,0.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iraq,Israel,1.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iraq,Jordan,1.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iraq,Kuwait,1.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iraq,Lebanon,1.0,False
2021-08-09/2021-08-15,Middle East,1.9528707928812303,Iraq,Palestine,1.0,False
