week,region,meanAbsBeta,maxBeta,maxStd,topCountry,secondCountry,firstMinusSecond,meanAbsBetaChange,maxBetaChange,meanUncertainty,hdiOverlapRate,entropy,entropyReliable,PC1,PC2,cluster,clusterLabel
2019-09-16/2019-09-22,Caucasus and Central Asia,1.1966402564701362,2.771432253735431,0.1197474617335451,Afghanistan,Azerbaijan,1.4646725474377886,-0.1621449271449817,-0.0487328550104009,0.0966666666666666,0.2777777777777778,3.168879316566915,True,-0.36750598659015166,0.6567348428684567,1,Acute crisis / escalation
2019-09-23/2019-09-29,Caucasus and Central Asia,1.3613591862050367,2.9476593774427475,0.1187497798520233,Afghanistan,Azerbaijan,1.6486493811156364,0.1647189297349005,0.1762271237073167,0.0826388888888888,0.1944444444444444,2.643486386034912,True,-1.1784581603608335,1.6825221899197218,1,Acute crisis / escalation
2019-09-30/2019-10-06,Caucasus and Central Asia,1.482019963801135,3.4141744831097003,0.0910332831098016,Afghanistan,Azerbaijan,1.559260972970074,0.1206607775960983,0.4665151056669527,0.0438888888888888,0.1111111111111111,1.457888221698248,True,-2.0673942761264366,1.878567454576853,1,Acute crisis / escalation
2019-10-07/2019-10-13,Caucasus and Central Asia,1.2278637881615,2.372521629210784,0.1318036470505992,Afghanistan,Uzbekistan,1.1455862823451477,-0.2541561756396351,-1.0416528538989165,0.1141666666666666,0.25,2.485647141907106,True,0.20945925729876091,-1.0242954000054,3,Calm / steady-ranking
2019-10-14/2019-10-20,Caucasus and Central Asia,1.2044661330599926,2.618934383089431,0.1157036146833065,Afghanistan,Azerbaijan,1.307991362591647,-0.0233976551015073,0.2464127538786473,0.0686111111111111,0.2222222222222222,2.7361554106565142,True,-0.8441842617287771,0.880602551663738,1,Acute crisis / escalation
2019-10-21/2019-10-27,Caucasus and Central Asia,1.261871990382856,2.3772983725225854,0.1290455626857961,Afghanistan,Tajikistan,1.4031291908994494,0.0574058573228635,-0.2416360105668458,0.1530555555555555,0.3611111111111111,3.6987743491380334,True,-0.02604477674374029,0.7861125362246116,1,Acute crisis / escalation
2019-10-28/2019-11-03,Caucasus and Central Asia,1.3914089495732966,2.572679938194739,0.1318002787425991,Afghanistan,Uzbekistan,1.186739689688452,0.1295369591904405,0.1953815656721538,0.0980555555555555,0.2777777777777778,2.445480824573657,True,-0.8492737243578533,1.1831401127227044,1,Acute crisis / escalation
2019-11-04/2019-11-10,Caucasus and Central Asia,1.477819518277486,2.830444542852069,0.122592850364844,Afghanistan,Azerbaijan,1.118333614664136,0.0864105687041894,0.2577646046573298,0.0738888888888888,0.2222222222222222,2.460865099058158,True,-1.2946370796550306,1.155844469876593,1,Acute crisis / escalation
2019-11-11/2019-11-17,Caucasus and Central Asia,1.2058873626107107,2.147717829821779,0.1318458969165937,Afghanistan,Azerbaijan,1.1887167179031293,-0.2719321556667753,-0.6827267130302901,0.1343055555555555,0.3333333333333333,3.227030357784342,True,0.4101803010985864,-0.6146714287460651,3,Calm / steady-ranking
2019-11-18/2019-11-24,Caucasus and Central Asia,1.3204611059177742,2.203845907941535,0.1279233256715971,Afghanistan,Azerbaijan,1.108245882704862,0.1145737433070634,0.0561280781197561,0.1631944444444444,0.3055555555555556,3.822797371316592,True,-0.36845330446179775,0.8447617782558137,1,Acute crisis / escalation
2019-11-25/2019-12-01,Caucasus and Central Asia,1.0645581696559592,2.129668174749251,0.1262947588007595,Afghanistan,Azerbaijan,1.094638047645346,-0.255902936261815,-0.0741777331922839,0.1166666666666666,0.3055555555555556,3.300041280327141,True,0.15687168878765592,-0.15833202289125003,3,Calm / steady-ranking
2019-12-02/2019-12-08,Caucasus and Central Asia,1.0843339482102892,2.123342883427472,0.1206932997153766,Afghanistan,Azerbaijan,1.0683357720960294,0.0197757785543299,-0.006325291321779,0.1256944444444444,0.3611111111111111,3.7693766917221376,True,-0.016500188720329205,0.366803934903176,3,Calm / steady-ranking
2019-12-09/2019-12-15,Caucasus and Central Asia,1.1986694224467425,2.1719922383100365,0.1319967245925842,Afghanistan,Azerbaijan,1.1003010884415914,0.1143354742364533,0.0486493548825643,0.1206944444444444,0.3611111111111111,3.181644460540585,True,-0.1949818784023488,0.7300356971689741,1,Acute crisis / escalation
2019-12-16/2019-12-22,Caucasus and Central Asia,0.8512221932497496,1.89652511949348,0.1663381124564696,Afghanistan,Azerbaijan,1.1176130916723293,-0.3474472291969929,-0.2754671188165565,0.2227777777777777,0.5833333333333334,4.536070136539482,True,1.9123872382485996,-0.1688195561541509,0,Contested but quiet
2019-12-23/2019-12-29,Caucasus and Central Asia,0.8787439177434472,1.927988415038846,0.1531743827848094,Afghanistan,Uzbekistan,1.1030532378616336,0.0275217244936976,0.0314632955453659,0.2041666666666666,0.5833333333333334,4.082638565443737,True,1.2730021249235037,0.6929258951199939,2,Chaotic multi-front escalation
2019-12-30/2020-01-05,Caucasus and Central Asia,1.5733710195850283,3.1291543144451883,0.1329268655112196,Afghanistan,Azerbaijan,1.143586125716384,0.6946271018415812,1.2011658994063423,0.0777777777777777,0.25,2.843753151335611,True,-2.2026173313500035,3.448130232938644,1,Acute crisis / escalation
2020-01-06/2020-01-12,Caucasus and Central Asia,1.1325872491768465,2.2071116173946788,0.1371919994398104,Afghanistan,Azerbaijan,1.055992924094378,-0.4407837704081818,-0.9220426970505096,0.1236111111111111,0.3888888888888889,3.547835581310657,True,0.8280599528552945,-1.2523467957297503,0,Contested but quiet
2020-01-13/2020-01-19,Caucasus and Central Asia,1.0611053101637933,1.9096873594283124,0.1160125959883026,Afghanistan,Azerbaijan,1.0063003567436788,-0.0714819390130532,-0.2974242579663664,0.1643055555555555,0.3333333333333333,3.94889446200154,True,0.278900673927784,-0.24382190954511815,3,Calm / steady-ranking
2020-01-20/2020-01-26,Caucasus and Central Asia,1.574845144541102,2.620177001695374,0.1289749448813831,Afghanistan,Azerbaijan,1.144512540380707,0.5137398343773087,0.7104896422670617,0.1445833333333333,0.2777777777777778,3.6519897125583856,True,-1.4877545809441175,2.516015314478234,1,Acute crisis / escalation
2020-01-27/2020-02-02,Caucasus and Central Asia,1.1060023732454942,2.401323233452079,0.1287276951391222,Afghanistan,Uzbekistan,1.1948847916722227,-0.4688427712956078,-0.2188537682432949,0.1681944444444444,0.2777777777777778,3.683105597060461,True,0.4206131675307502,-0.3344861931868732,3,Calm / steady-ranking
2020-02-03/2020-02-09,Caucasus and Central Asia,0.8596430518351945,1.924315569756972,0.1555922531620222,Afghanistan,Azerbaijan,1.075607228528649,-0.2463593214102997,-0.477007663695107,0.2329166666666666,0.5833333333333334,4.510779429089849,True,1.83806283122498,-0.288678010852818,0,Contested but quiet
2020-02-10/2020-02-16,Caucasus and Central Asia,1.197245457815845,2.423207113410896,0.1555864705262301,Afghanistan,Azerbaijan,1.2202332414350572,0.3376024059806504,0.4988915436539238,0.1298611111111111,0.4166666666666667,3.5517150232803574,True,-0.2589111874334311,1.9675170175857135,1,Acute crisis / escalation
2020-02-17/2020-02-23,Caucasus and Central Asia,1.1158346175775664,1.99173183844261,0.1297777887395787,Afghanistan,Azerbaijan,0.7976460499584883,-0.0814108402382784,-0.4314752749682859,0.1183333333333333,0.3888888888888889,3.31269928207157,True,0.2924436342179515,-0.5372637259192575,3,Calm / steady-ranking
2020-02-24/2020-03-01,Caucasus and Central Asia,0.8882987962271772,1.4583555276655549,0.1366749391540086,Azerbaijan,Afghanistan,0.646827881495099,-0.2275358213503892,-0.533376310777055,0.2194444444444444,0.4166666666666667,4.373560418276608,True,1.2982206322982526,-1.1635582403423244,0,Contested but quiet
2020-03-02/2020-03-08,Caucasus and Central Asia,1.3086550645887116,2.3881889723636536,0.113941394478951,Afghanistan,Azerbaijan,0.7419383859030972,0.4203562683615344,0.9298334446980988,0.0969444444444444,0.2222222222222222,2.844639183965608,True,-1.5686624996041887,1.7791435279157415,1,Acute crisis / escalation
2020-03-09/2020-03-15,Caucasus and Central Asia,1.0147902348567028,1.6439234930078184,0.1237242947342488,Afghanistan,Azerbaijan,0.6088171807289242,-0.2938648297320088,-0.7442654793558352,0.1468055555555555,0.3611111111111111,3.603252639512503,True,0.76013743472308,-1.6137000864885909,0,Contested but quiet
2020-03-16/2020-03-22,Caucasus and Central Asia,0.9815965232601046,1.8208303850549004,0.1365763546133594,Afghanistan,Azerbaijan,1.1097809744256453,-0.0331937115965982,0.176906892047082,0.2184722222222222,0.4166666666666667,4.675097589717955,True,0.7171768181013974,0.612424806224889,2,Chaotic multi-front escalation
2020-03-23/2020-03-29,Caucasus and Central Asia,1.321346328582872,2.32005191852216,0.1511936780415901,Afghanistan,Azerbaijan,0.659210406397037,0.3397498053227673,0.4992215334672596,0.182361111111111,0.3055555555555556,4.325498121857126,True,-0.579908580041245,1.423816718395968,1,Acute crisis / escalation
2020-03-30/2020-04-05,Caucasus and Central Asia,1.222433454148812,2.1993677614190834,0.1342050939987175,Afghanistan,Azerbaijan,0.429704466964709,-0.0989128744340599,-0.1206841571030765,0.0877777777777777,0.25,2.87406983498963,True,-0.42726438759251717,-0.5748337838134181,3,Calm / steady-ranking
2020-04-06/2020-04-12,Caucasus and Central Asia,1.3478697431598854,2.1627417439811465,0.1700462823718699,Afghanistan,Azerbaijan,0.8520407757931954,0.1254362890110734,-0.0366260174379369,0.2336111111111111,0.4722222222222222,4.749092602285115,True,0.522042279385647,0.9159072234178511,2,Chaotic multi-front escalation
2020-04-13/2020-04-19,Caucasus and Central Asia,1.097514106554514,1.7653231431422436,0.1681898636601022,Afghanistan,Azerbaijan,0.4540819261712387,-0.2503556366053714,-0.3974186008389029,0.1933333333333333,0.5555555555555556,4.225276088827821,True,1.3496400862437308,-0.8042056424052442,0,Contested but quiet
2020-04-20/2020-04-26,Caucasus and Central Asia,1.2363838916229786,2.2312175836061585,0.159993069735688,Afghanistan,Azerbaijan,0.8196626377739973,0.1388697850684646,0.4658944404639149,0.1343055555555555,0.3611111111111111,3.7097553365356326,True,-0.22299468397120686,1.1401272753851204,1,Acute crisis / escalation
2020-04-27/2020-05-03,Caucasus and Central Asia,0.9285117817967125,1.873767282548175,0.1695676449629596,Afghanistan,Azerbaijan,0.816151749128931,-0.3078721098262661,-0.3574503010579835,0.2258333333333333,0.5,4.615767464633711,True,1.630731045619318,-0.5132258516969763,0,Contested but quiet
2020-05-04/2020-05-10,Caucasus and Central Asia,1.2778368067423804,2.132061486842775,0.1491618949570052,Afghanistan,Azerbaijan,0.473705046399852,0.349325024945668,0.2582942042946001,0.1468055555555555,0.3611111111111111,3.755241302129465,True,-0.4366253952882243,0.8471180055860816,1,Acute crisis / escalation
2020-05-11/2020-05-17,Caucasus and Central Asia,1.541105508138373,2.893302142355324,0.0981893204625665,Afghanistan,Azerbaijan,1.131736351619255,0.2632687013959929,0.7612406555125486,0.0690277777777777,0.1666666666666666,2.119462954214,True,-2.0651648395029696,1.9282012870044423,1,Acute crisis / escalation
2020-05-18/2020-05-24,Caucasus and Central Asia,1.2343525670878304,2.5714823593974665,0.1228872992026783,Afghanistan,Azerbaijan,1.1497998250247623,-0.3067529410505429,-0.3218197829578573,0.0661111111111111,0.2222222222222222,2.1977373707029724,True,-0.38785302109312164,-0.34162244642089756,3,Calm / steady-ranking
2020-05-25/2020-05-31,Caucasus and Central Asia,0.9550031587030582,1.3672631091839924,0.1230306835142845,Azerbaijan,Afghanistan,0.074572317277316,-0.2793494083847722,-1.204219250213474,0.0981944444444444,0.3055555555555556,2.8300873957279,True,0.7050237624678114,-2.9285871418487486,0,Contested but quiet
2020-06-01/2020-06-07,Caucasus and Central Asia,1.2033435742162455,2.122647121731543,0.1057057878808265,Afghanistan,Azerbaijan,0.3299934527028301,0.2483404155131873,0.7553840125475504,0.0595833333333333,0.1666666666666666,1.78024994278315,True,-1.5371301260657884,0.5862420034952847,1,Acute crisis / escalation
2020-06-08/2020-06-14,Caucasus and Central Asia,0.8234869062180687,1.5089488934259778,0.1383415559468722,Afghanistan,Azerbaijan,0.6067332283521947,-0.3798566679981767,-0.613698228305565,0.1768055555555555,0.4166666666666667,3.953970110269013,True,1.3884065218916968,-1.615029389062008,0,Contested but quiet
2020-06-15/2020-06-21,Caucasus and Central Asia,1.339602360695029,2.492224248484704,0.0866598383268429,Afghanistan,Azerbaijan,1.1027674097047433,0.5161154544769602,0.9832753550587264,0.0322222222222222,0.0833333333333333,1.1354038763711194,True,-2.4054186011537366,2.0854092249536316,1,Acute crisis / escalation
2020-06-22/2020-06-28,Caucasus and Central Asia,1.075819134548928,1.9999947957398647,0.1238987250520667,Afghanistan,Azerbaijan,0.9516380171912776,-0.263783226146101,-0.492229452744839,0.1240277777777777,0.3333333333333333,3.3678600333793165,True,0.39179922127384836,-0.8109892760755001,3,Calm / steady-ranking
2020-06-29/2020-07-05,Caucasus and Central Asia,1.299113571526111,2.319858406340772,0.114999395872942,Afghanistan,Azerbaijan,0.4865312252364722,0.2232944369771832,0.3198636106009069,0.0709722222222222,0.2222222222222222,2.38452119051836,True,-1.2524191420069675,0.4506145638527307,1,Acute crisis / escalation
2020-07-06/2020-07-12,Caucasus and Central Asia,1.121731176999659,1.9056047874644608,0.1048770291041525,Afghanistan,Azerbaijan,0.5888367682370379,-0.1773823945264521,-0.4142536188763113,0.1005555555555555,0.2777777777777778,3.0355350108354355,True,-0.15280907167782104,-1.1260692043726395,3,Calm / steady-ranking
2020-07-13/2020-07-19,Caucasus and Central Asia,1.20469526113034,1.9917660989140569,0.1231197271008932,Afghanistan,Azerbaijan,0.5639710495816552,0.0829640841306811,0.086161311449596,0.1133333333333333,0.3055555555555556,3.3379050304173523,True,-0.44964469038941957,0.020580059772827616,3,Calm / steady-ranking
2020-07-20/2020-07-26,Caucasus and Central Asia,1.3021360506510833,1.9896748409789669,0.1289237086050815,Afghanistan,Azerbaijan,0.6396596313513858,0.0974407895207432,-0.00209125793509,0.1324999999999999,0.3333333333333333,3.711369038045501,True,-0.36800614352206357,0.15094034916091026,3,Calm / steady-ranking
2020-07-27/2020-08-02,Caucasus and Central Asia,1.2930005308573147,1.9701937764348365,0.0995312656655877,Afghanistan,Azerbaijan,0.1384392315703324,-0.0091355197937685,-0.0194810645441303,0.0908333333333333,0.2222222222222222,2.980073840550311,True,-0.9491663843263064,-0.8261245321243463,3,Calm / steady-ranking
2020-08-03/2020-08-09,Caucasus and Central Asia,1.1175190703844904,1.7336302750456658,0.0949295193344871,Afghanistan,Azerbaijan,0.3091645803778446,-0.1754814604728243,-0.2365635013891707,0.0447222222222222,0.25,1.7466948676267482,True,-0.5522038729574096,-1.4383990382906238,3,Calm / steady-ranking
2020-08-10/2020-08-16,Caucasus and Central Asia,1.507145150321718,2.820561725893402,0.0979584499385758,Afghanistan,Azerbaijan,0.7803543140956566,0.3896260799372275,1.086931450847736,0.0640277777777777,0.1666666666666666,2.166551100840512,True,-2.3135594690091223,2.0808197961560304,1,Acute crisis / escalation
2020-08-17/2020-08-23,Caucasus and Central Asia,1.1533004913063851,1.9503042795997416,0.1198654032498841,Afghanistan,Azerbaijan,0.8012746857255886,-0.3538446590153326,-0.8702574462936603,0.1075,0.2777777777777778,3.1040772855880525,True,0.30067258445182227,-1.5944309717193534,3,Calm / steady-ranking
2020-08-24/2020-08-30,Caucasus and Central Asia,1.2854327954436169,2.425710492892341,0.1076799094756378,Afghanistan,Azerbaijan,0.8143289205765325,0.1321323041372313,0.4754062132925996,0.0605555555555555,0.1666666666666666,2.2847190113641944,True,-1.4094370280087563,0.7606573330918117,1,Acute crisis / escalation
2020-08-31/2020-09-06,Caucasus and Central Asia,1.43740111788864,2.7587370605883352,0.1022197714369482,Afghanistan,Azerbaijan,0.8014543264737248,0.1519683224450234,0.333026567695994,0.0927777777777777,0.1388888888888889,2.6727715888322168,True,-1.6358050665458415,0.8605443798354937,1,Acute crisis / escalation
2020-09-07/2020-09-13,Caucasus and Central Asia,1.0696380814910007,2.1484761292874626,0.119920182214322,Afghanistan,Azerbaijan,0.9777987237729464,-0.3677630363976394,-0.6102609313008727,0.1019444444444444,0.3333333333333333,3.3607612225722465,True,0.39527967967527966,-1.074447007123009,3,Calm / steady-ranking
2020-09-14/2020-09-20,Caucasus and Central Asia,0.8541154523818657,1.6761271630976493,0.1123385468590232,Afghanistan,Azerbaijan,0.9326012448012893,-0.215522629109135,-0.4723489661898132,0.1406944444444444,0.3888888888888889,3.682912358010188,True,0.7841851327606534,-0.9708169597287821,0,Contested but quiet
2020-09-21/2020-09-27,Caucasus and Central Asia,1.3226092857144436,2.779598257059911,0.090900585950671,Afghanistan,Azerbaijan,0.7544638305273161,0.4684938333325779,1.1034710939622618,0.0513888888888888,0.1388888888888889,1.8208252236673352,True,-2.2993322314071896,2.0046267094028636,1,Acute crisis / escalation
2020-09-28/2020-10-04,Caucasus and Central Asia,1.0568197786469955,2.450544373236202,0.1133149977390708,Afghanistan,Azerbaijan,1.288551123333488,-0.2657895070674481,-0.3290538838237093,0.0644444444444444,0.2777777777777778,2.3523665739960875,True,-0.10326958867319007,-0.29711052800700305,3,Calm / steady-ranking
2020-10-05/2020-10-11,Caucasus and Central Asia,1.465995504954679,2.48339233119378,0.100981964471639,Afghanistan,Azerbaijan,0.592494780363451,0.4091757263076832,0.032847957957578,0.0630555555555555,0.1944444444444444,2.044906630703901,True,-1.7176871064850259,0.5966686905782562,1,Acute crisis / escalation
2020-10-12/2020-10-18,Caucasus and Central Asia,1.1700517853594024,2.5255556039779994,0.1138031532987285,Afghanistan,Azerbaijan,0.8505824469678931,-0.2959437195952763,0.0421632727842196,0.0556944444444444,0.25,2.208032487464574,True,-0.547381559773119,-0.3033783040846173,3,Calm / steady-ranking
2020-10-19/2020-10-25,Caucasus and Central Asia,1.2954899146477343,2.174834485964517,0.1172300637114255,Afghanistan,Azerbaijan,0.3472409637577327,0.1254381292883319,-0.3507211180134826,0.0791666666666666,0.3888888888888889,2.7187632800850863,True,-0.48307694173756005,-0.5136420300598402,3,Calm / steady-ranking
